video_url,description,class
https://www.tiktok.com/@tom_johnn/video/7645277971015617824,Les sources :  @zainab_khenissi https://www.classaction.org/news/certain-cerave-acne-treatments-contain-harmful-levels-of-benzene-class-action-says https://topclassactions.com/lawsuit-settlements/consumer-products/beauty-products/cerave-class-action-claims-benzoyl-peroxide-cleanser-contains-benzene/ https://www.skadden.com/insights/publications/2025/03/fda-contradicts-benzene-class-actions https://www.globalcosmeticsnews.com/loreal-faces-mdl-petition-over-benzene-contaminated-acne-treatments/ https://edition.cnn.com/2024/03/06/health/benzene-acne-products-valisure https://cosmeticsbusiness.com/l-or%C3%A9al-faces-six-lawsuits-over-benzene-contamination-in-acne-treatments https://www.quechoisir.org/actualite-reglementation-europeenne-des-cosmetiques-un-projet-nefaste-en-cours-de-validation-n175326/ https://reporterre.net/LVMH-et-L-Oreal-depensent-des-millions-pour-retarder-l-interdiction-de-vente-de-leurs https://www.instagram.com/reels/DMkTAM_uqLe/ https://www.tf1info.fr/sante/beef-tallow-slugging-pourquoi-appliquer-de-la-graisse-de-boeuf-sur-le-visage-n-est-pas-une-bonne-idee-selon-une-dermatologue-2371828.html https://www.najafianmd.com/blog/fda-urged-to-recall-skincare-products-linked-to-risk-of-cancer https://edition.cnn.com/2024/03/06/health/benzene-acne-products-valisure,neg
https://www.tiktok.com/@thesknguru/video/7567388666348178710,Replying to @Jacqueline | SKINCARE❤️✨ Here’s my first impressions using the CeraVe products in my skincare routine.   #CeraVeReview #SkinBarrierCare #HydratingSkincare @CeraVe UKI,neutral
https://www.tiktok.com/@akwaugoj/video/7563696105540619541,"Skincare Review PT.1: Cerave Foaming Cleanser. This cleanser works well for normal to oily skin. Since I now have a oily-combination skin, my skin loves it. @CeraVe  #cerave #ceravefoamingcleanser #cleanserreview #ceravecleanser  Have you used this cleanser before? Let me know your thoughts…",neutral
https://www.tiktok.com/@chandre.campher/video/7581455789471124744,This is not sponsored in any way just my first impression of cerave @CeraVe Skin Care  #ceraveskincare  #cerave  #cheapskincareproducts  #under200rand,neutral
https://www.tiktok.com/@maielsamedy/video/7640181998950157588,Cerave SA smoothing cleanser honest Review 📌#salisylicacid #facecleanser #cleanser #ceraveskincare #cerave,neutral
https://www.tiktok.com/@lozzamooo/video/7604600800685427990,My first time using CeraVe! Here’s my honest review of their moisturising cream💙🤍 @Home Tester Club @CeraVeUKI  AD #CeraVe #Skincidents #MoisturizelikeADerm,neutral
https://www.tiktok.com/@dashofdaysh/video/7527136433123986718,"Replying to @thekearalifestyle  Tried the CeraVe PM Moisturizer for the first time and sis  was right — this one’s a keeper! 🧴✨ It’s super lightweight but packs a punch when it comes to hydration. My skin felt calm, refreshed, and moisturized without that heavy feeling. Definitely night routine approved! 🌙 Lightweight but ultra-moisturizing 💧 Perfect for sensitive or acne-prone skin ✨ First impression: 10/10 @CeraVe  #DashofDaysh #dealsforyoudays #TikTokShopCreatorPicks #ceravepm #hydratedskin #nighttimeskincare #skincareroutine",neutral
https://www.tiktok.com/@tamunoabbey/video/7610869046971567382,CeraVe Invisible Dry Touch Fluid Sunscreen SPF 50+ Review - No white cast  - Leaves a skin-like finish   #cerave #sunscreen #spf,neutral
https://www.tiktok.com/@tinsley1414/video/7531852601298652429,"First Impressions! 💙 - Trying the @CeraVe AM Facial Moisturizing Lotion SPF 50 (PR)! A hybrid sunscreen with broad spectrum SPF 50. Formulated with Ceramides, Niacinamide, and Hyaluronic Acid. It leaves a bit of a white cast due to the zinc oxide. Don’t love that. The texture is nice and the finish would appeal to a lot of people but the white cast isn’t great unless you're using makeup over top of it. A decent option but not my favorite.  - #cerave #ceraveskincare #spf #firstimpression",neutral
https://www.tiktok.com/@katykat_tok/video/7649184201761246494,"👉When I saw CeraVe dropped a tinted moisturizing sunscreen, I couldn’t wait to try it. 💙 After my first application, I loved how lightweight it felt and the natural-looking finish it gave my skin. Gifted by CeraVe. Check the link if you want to learn more! #CeraVePartner #DealsForYouDays #TintedSunscreen #MineralSunscreen #SkincareRoutine @CeraVe",neutral
https://www.tiktok.com/@georgiesneade/video/7635998413573639446,"@CeraVe Resurfacing Retinol Serum just 2 weeks using it and I'm super happy with the results! CHAT GPT has told me I've got Post Inflammatory Erythema (PIE) from a really bad few months of acne on my cheeks that came out of no where!  Now it's finally calmed down (also from some amazing advice from CHAT GPT I might add) it was time to help the PIE fade, I tried Azeliac Acid which did nothing but I bought this 2 weeks ago and I can definitely see they look lighter, still a long way to go but I had to share this!! 😍😍  #skincare #cerave #beauty #productreview",neutral
https://www.tiktok.com/@hibzk1/video/7384073737156529440,"AD/Gifted ✨CeraVe AM Facial Moisturising Lotion SPF50✨ I received this product from Cerave Community for review purposes. Thank you @CeraVe_UK for this amazing opportunity. CeraVe AM Facial Moisturising Lotion SPF50 is a hydrating, moisturising lotion that protects skin barrier from water loss and dryness and restore the skin barrier while protecting against skin aggressors like UV rags. It is non-comedogenic, fragrance free and suitable for all skin types  This lotion comes in a nice and sleek 52ml tube packaging along with pump mechanism which is so easy to use and control the amount required and perfect for travelling as well. The texture of this lotion is super lightweight and creamy that is so easy to apply and absorbs quickly into the skin. It doesn’t feel heavy or sticky or doesn’t leave a white caste which is great especially under makeup. Additionally, It is fragrance free, non comedogenic and a non-irritating formula that also provides a soothing effect on the skin. I applied it every morning after cleansing and serum and it instantly hydrates my skin and makes it smooth and silky. I like the fact that it is formulated with great ingredients like 3 essential ceramides, Niacinamide, and vitamin E which works together to moisturise and hydrate up to 24 hours and provides broad spectrum UV protection. I love the fact that it is so easy to apply, absorbs quickly into my skin and also provides a soothing effect. My skin gets really dry sometimes and this lotion does the job perfectly by providing instant relief from dryness and keeps my skin protected from environmental damage, super hydrated and nourished. And I’d highly recommend it. #cerave #MeAndCeraVe #ceravefacialmoisturizinglotion #ceravespf50 #CeraVeHigh",neutral
https://www.tiktok.com/@emmahermanson_/video/7581279208119291166,"Today I tried @CeraVe’s Ultra Light Moisturizing Lotion with spf 30!!! And first impressions is that I really like it, especially under makeup! I will def continue to use it!!! Thank you so much CeraVe 🤍 #CeraVeUltraLightLotion #CeraVe #skincare #tryingnewproducts #ceraveskincare",neutral
https://www.tiktok.com/@emeraldjordan/video/7617086946006879510,I could cry at the results!!! 😭 Thank you so much @CeraVeUKI ❤️❤️ #cerave #ceravebeforeandafter #ceraveresults #folliculitistreatment #tiktokmademebuyit,neutral
https://www.tiktok.com/@annikaaleonaa/video/7448377587660754207,Replying to @kylee #greenscreen #acneproneskin #beforeandafter,neutral
https://www.tiktok.com/@lisamarieunfiltered/video/7488011880573701398,My 2 week update using the cerave retinol serum. I feel like my skin is getting more even and definetly more hydrated!  #RealSkin #UnfilteredJourney #CeraVeRetinol #CeraVeSkincare #SkincareTikTok #TikTokSkincare,neutral
https://www.tiktok.com/@janevisagie/video/7600259257413405959,Before vs current comparison  @CeraVe #ceraveroblox #cerave #skincare #gifted  @cerave_afr,neutral
https://www.tiktok.com/@mattrandon/video/7470503505434905878,ad VIRAL VITAMIN C SERUM!😱 The @CeraVe Skin Renewing Vitamin C serum is amazing for brightening the skin and improving the appearance of early signs of ageing! #skincareviral #vitamincserum #skincare101 #vitaminc,neutral
